season,match_name,result,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2006,West Ham vs Aston Villa,1-1,2.06,3.28,3.57,West Ham,Aston Villa,1,1,DRAW
2006,Manchester Utd vs Tottenham,1-0,1.51,3.85,6.92,Manchester Utd,Tottenham,1,0,HOME_TEAM
2006,Arsenal vs Middlesbrough,1-1,1.3,4.72,11.49,Arsenal,Middlesbrough,1,1,DRAW
2006,Bolton vs Watford,1-0,1.63,3.59,5.71,Bolton,Watford,1,0,HOME_TEAM
2006,Chelsea vs Charlton,2-1,1.17,6.31,16.56,Chelsea,Charlton,2,1,HOME_TEAM
2006,Newcastle vs Fulham,1-2,1.71,3.46,5.14,Newcastle,Fulham,1,2,AWAY_TEAM
2006,Portsmouth vs Wigan,1-0,1.86,3.31,4.36,Portsmouth,Wigan,1,0,HOME_TEAM
2006,Sheffield Utd vs Blackburn,0-0,2.74,3.22,2.55,Sheffield Utd,Blackburn,0,0,DRAW
2006,Everton vs Liverpool,3-0,3.87,3.18,2.02,Everton,Liverpool,3,0,HOME_TEAM
2006,Middlesbrough vs Portsmouth,0-4,2.06,3.27,3.63,Middlesbrough,Portsmouth,0,4,AWAY_TEAM
2006,Blackburn vs Chelsea,0-2,7.07,3.73,1.52,Blackburn,Chelsea,0,2,AWAY_TEAM
2006,Aston Villa vs Newcastle,2-0,2.36,3.21,3.0,Aston Villa,Newcastle,2,0,HOME_TEAM
2006,Manchester City vs Arsenal,1-0,5.22,3.48,1.7,Manchester City,Arsenal,1,0,HOME_TEAM
2006,Charlton vs Bolton,2-0,2.59,3.24,2.66,Charlton,Bolton,2,0,HOME_TEAM
2006,Fulham vs Sheffield Utd,1-0,1.92,3.32,4.05,Fulham,Sheffield Utd,1,0,HOME_TEAM
2006,Tottenham vs Everton,0-2,1.71,3.44,5.15,Tottenham,Everton,0,2,AWAY_TEAM
2006,Watford vs Manchester Utd,1-2,8.08,4.18,1.42,Watford,Manchester Utd,1,2,AWAY_TEAM
2006,Wigan vs Reading,1-0,2.03,3.28,3.66,Wigan,Reading,1,0,HOME_TEAM
2006,Liverpool vs West Ham,2-1,1.42,4.13,8.08,Liverpool,West Ham,2,1,HOME_TEAM
2006,Charlton vs Manchester Utd,0-3,6.45,3.6,1.57,Charlton,Manchester Utd,0,3,AWAY_TEAM
2006,Fulham vs Bolton,1-1,2.43,3.21,2.79,Fulham,Bolton,1,1,DRAW
2006,Middlesbrough vs Chelsea,2-1,8.17,3.93,1.44,Middlesbrough,Chelsea,2,1,HOME_TEAM
2006,Aston Villa vs Reading,2-1,2.02,3.25,3.78,Aston Villa,Reading,2,1,HOME_TEAM
2006,Blackburn vs Everton,1-1,2.27,3.2,3.16,Blackburn,Everton,1,1,DRAW
2006,Manchester City vs Portsmouth,0-0,2.04,3.28,3.64,Manchester City,Portsmouth,0,0,DRAW
2006,Tottenham vs Sheffield Utd,2-0,1.46,3.85,7.62,Tottenham,Sheffield Utd,2,0,HOME_TEAM
2006,Watford vs West Ham,1-1,2.67,3.26,2.57,Watford,West Ham,1,1,DRAW
2006,Chelsea vs Manchester City,3-0,1.22,5.4,12.87,Chelsea,Manchester City,3,0,HOME_TEAM
2006,Manchester Utd vs Fulham,5-1,1.26,5.08,11.59,Manchester Utd,Fulham,5,1,HOME_TEAM
2006,Bolton vs Tottenham,2-0,2.7,3.17,2.62,Bolton,Tottenham,2,0,HOME_TEAM
2006,Arsenal vs Aston Villa,1-1,1.29,4.88,11.54,Arsenal,Aston Villa,1,1,DRAW
2006,Everton vs Watford,2-1,1.65,3.52,5.6,Everton,Watford,2,1,HOME_TEAM
2006,Newcastle vs Wigan,2-1,1.71,3.45,4.92,Newcastle,Wigan,2,1,HOME_TEAM
2006,Portsmouth vs Blackburn,3-0,2.35,3.19,3.01,Portsmouth,Blackburn,3,0,HOME_TEAM
2006,Reading vs Middlesbrough,3-2,2.26,3.24,3.1,Reading,Middlesbrough,3,2,HOME_TEAM
2006,West Ham vs Charlton,3-1,2.02,3.2,3.64,West Ham,Charlton,3,1,HOME_TEAM
2006,Sheffield Utd vs Liverpool,1-1,7.25,3.62,1.53,Sheffield Utd,Liverpool,1,1,DRAW
2007,Birmingham vs Blackburn,4-1,136.0,235.0,195.0,Birmingham,Blackburn,4,1,HOME_TEAM
2007,Chelsea vs Bolton,1-1,-714.0,602.0,1561.0,Chelsea,Bolton,1,1,DRAW
2007,Derby vs Reading,0-4,423.0,275.0,-164.0,Derby,Reading,0,4,AWAY_TEAM
2007,Everton vs Newcastle,3-1,-130.0,238.0,365.0,Everton,Newcastle,3,1,HOME_TEAM
2007,Middlesbrough vs Manchester City,8-1,104.0,225.0,257.0,Middlesbrough,Manchester City,8,1,HOME_TEAM
2007,Portsmouth vs Fulham,0-1,194.0,241.0,127.0,Portsmouth,Fulham,0,1,AWAY_TEAM
2007,Sunderland vs Arsenal,0-1,298.0,246.0,-116.0,Sunderland,Arsenal,0,1,AWAY_TEAM
2007,Tottenham vs Liverpool,0-2,150.0,227.0,171.0,Tottenham,Liverpool,0,2,AWAY_TEAM
2007,West Ham vs Aston Villa,2-2,206.0,234.0,122.0,West Ham,Aston Villa,2,2,DRAW
2007,Wigan vs Manchester Utd,0-2,1118.0,474.0,-435.0,Wigan,Manchester Utd,0,2,AWAY_TEAM
2007,Newcastle vs Chelsea,0-2,505.0,294.0,-185.0,Newcastle,Chelsea,0,2,AWAY_TEAM
2007,Liverpool vs Manchester City,1-0,-172.0,269.0,520.0,Liverpool,Manchester City,1,0,HOME_TEAM
2007,Arsenal vs Everton,1-0,-164.0,256.0,488.0,Arsenal,Everton,1,0,HOME_TEAM
2007,Bolton vs Sunderland,2-0,-147.0,254.0,428.0,Bolton,Sunderland,2,0,HOME_TEAM
2007,Aston Villa vs Wigan,0-2,-200.0,282.0,596.0,Aston Villa,Wigan,0,2,AWAY_TEAM
2007,Blackburn vs Derby,3-1,-400.0,429.0,1125.0,Blackburn,Derby,3,1,HOME_TEAM
2007,Fulham vs Birmingham,2-0,110.0,231.0,240.0,Fulham,Birmingham,2,0,HOME_TEAM
2007,Middlesbrough vs Portsmouth,2-0,-116.0,239.0,330.0,Middlesbrough,Portsmouth,2,0,HOME_TEAM
2007,Reading vs Tottenham,0-1,134.0,227.0,196.0,Reading,Tottenham,0,1,AWAY_TEAM
2007,Manchester Utd vs West Ham,4-1,-556.0,530.0,1518.0,Manchester Utd,West Ham,4,1,HOME_TEAM
2007,Derby vs Arsenal,2-6,1015.0,412.0,-370.0,Derby,Arsenal,2,6,AWAY_TEAM
2007,Everton vs Aston Villa,2-2,131.0,223.0,202.0,Everton,Aston Villa,2,2,DRAW
2007,Portsmouth vs Blackburn,0-1,118.0,224.0,231.0,Portsmouth,Blackburn,0,1,AWAY_TEAM
2007,Birmingham vs Liverpool,2-2,177.0,219.0,154.0,Birmingham,Liverpool,2,2,DRAW
2007,Manchester City vs Fulham,2-3,-118.0,240.0,330.0,Manchester City,Fulham,2,3,AWAY_TEAM
2007,Sunderland vs Middlesbrough,3-2,129.0,212.0,217.0,Sunderland,Middlesbrough,3,2,HOME_TEAM
2007,Tottenham vs Bolton,1-1,-132.0,254.0,363.0,Tottenham,Bolton,1,1,DRAW
2007,West Ham vs Newcastle,2-2,152.0,225.0,173.0,West Ham,Newcastle,2,2,DRAW
2007,Wigan vs Reading,0-0,100.0,227.0,277.0,Wigan,Reading,0,0,DRAW
2007,Chelsea vs Manchester Utd,2-1,143.0,212.0,198.0,Chelsea,Manchester Utd,2,1,HOME_TEAM
2007,Manchester City vs Portsmouth,3-1,137.0,220.0,202.0,Manchester City,Portsmouth,3,1,HOME_TEAM
2007,Newcastle vs Sunderland,2-0,-116.0,237.0,328.0,Newcastle,Sunderland,2,0,HOME_TEAM
2007,Aston Villa vs Birmingham,5-1,-135.0,242.0,390.0,Aston Villa,Birmingham,5,1,HOME_TEAM
2007,Blackburn vs Manchester Utd,1-1,491.0,262.0,-167.0,Blackburn,Manchester Utd,1,1,DRAW
2007,Fulham vs Liverpool,0-2,244.0,227.0,114.0,Fulham,Liverpool,0,2,AWAY_TEAM
2007,Middlesbrough vs Bolton,0-1,104.0,227.0,261.0,Middlesbrough,Bolton,0,1,AWAY_TEAM
2007,West Ham vs Derby,2-1,-256.0,333.0,764.0,West Ham,Derby,2,1,HOME_TEAM
2007,Wigan vs Tottenham,1-1,154.0,227.0,170.0,Wigan,Tottenham,1,1,DRAW
2007,Arsenal vs Reading,2-0,-333.0,391.0,968.0,Arsenal,Reading,2,0,HOME_TEAM
2007,Everton vs Chelsea,0-1,254.0,229.0,108.0,Everton,Chelsea,0,1,AWAY_TEAM
2007,Chelsea vs Wigan,1-1,-455.0,458.0,1312.0,Chelsea,Wigan,1,1,DRAW
2007,Manchester Utd vs Arsenal,2-1,-125.0,246.0,359.0,Manchester Utd,Arsenal,2,1,HOME_TEAM
2007,Liverpool vs Blackburn,3-1,-204.0,285.0,613.0,Liverpool,Blackburn,3,1,HOME_TEAM
2007,Portsmouth vs Newcastle,0-0,110.0,229.0,244.0,Portsmouth,Newcastle,0,0,DRAW
2007,Birmingham vs Everton,1-1,189.0,224.0,142.0,Birmingham,Everton,1,1,DRAW
2007,Bolton vs West Ham,1-0,106.0,235.0,254.0,Bolton,West Ham,1,0,HOME_TEAM
2007,Derby vs Aston Villa,0-6,491.0,268.0,-167.0,Derby,Aston Villa,0,6,AWAY_TEAM
2007,Reading vs Fulham,0-2,-114.0,238.0,315.0,Reading,Fulham,0,2,AWAY_TEAM
2007,Sunderland vs Manchester City,1-2,110.0,227.0,245.0,Sunderland,Manchester City,1,2,AWAY_TEAM
2007,Tottenham vs Middlesbrough,1-1,-147.0,256.0,417.0,Tottenham,Middlesbrough,1,1,DRAW
2007,West Ham vs Portsmouth,0-1,125.0,227.0,215.0,West Ham,Portsmouth,0,1,AWAY_TEAM
2007,Everton vs Derby,1-0,-400.0,434.0,1094.0,Everton,Derby,1,0,HOME_TEAM
2007,Middlesbrough vs Manchester Utd,2-2,666.0,313.0,-233.0,Middlesbrough,Manchester Utd,2,2,DRAW
2007,Aston Villa vs Bolton,4-0,-137.0,248.0,392.0,Aston Villa,Bolton,4,0,HOME_TEAM
2007,Blackburn vs Tottenham,1-1,136.0,227.0,195.0,Blackburn,Tottenham,1,1,DRAW
2007,Fulham vs Sunderland,1-3,192.0,227.0,192.0,Fulham,Sunderland,1,3,AWAY_TEAM
2007,Manchester City vs Chelsea,0-2,396.0,245.0,-137.0,Manchester City,Chelsea,0,2,AWAY_TEAM
2007,Newcastle vs Reading,3-0,-128.0,250.0,359.0,Newcastle,Reading,3,0,HOME_TEAM
2007,Wigan vs Birmingham,2-0,100.0,269.0,524.0,Wigan,Birmingham,2,0,HOME_TEAM
2007,Arsenal vs Liverpool,1-1,-109.0,225.0,338.0,Arsenal,Liverpool,1,1,DRAW
2007,Liverpool vs Everton,1-0,-128.0,237.0,384.0,Liverpool,Everton,1,0,HOME_TEAM
2007,Tottenham vs Newcastle,1-4,-169.0,272.0,480.0,Tottenham,Newcastle,1,4,AWAY_TEAM
2007,Chelsea vs Middlesbrough,1-0,-370.0,405.0,1055.0,Chelsea,Middlesbrough,1,0,HOME_TEAM
2007,Manchester Utd vs Aston Villa,4-0,-323.0,374.0,943.0,Manchester Utd,Aston Villa,4,0,HOME_TEAM
2007,Birmingham vs Manchester City,3-1,137.0,221.0,197.0,Birmingham,Manchester City,3,1,HOME_TEAM
2007,Bolton vs Arsenal,2-3,415.0,247.0,-141.0,Bolton,Arsenal,2,3,AWAY_TEAM
2007,Derby vs Fulham,2-2,196.0,224.0,136.0,Derby,Fulham,2,2,DRAW
2007,Portsmouth vs Wigan,2-0,-130.0,242.0,371.0,Portsmouth,Wigan,2,0,HOME_TEAM
2007,Reading vs Blackburn,0-0,137.0,225.0,194.0,Reading,Blackburn,0,0,DRAW
2007,Sunderland vs West Ham,2-1,123.0,215.0,241.0,Sunderland,West Ham,2,1,HOME_TEAM
2007,Chelsea vs Arsenal,2-1,122.0,217.0,236.0,Chelsea,Arsenal,2,1,HOME_TEAM
2007,Manchester Utd vs Liverpool,3-0,-114.0,261.0,610.0,Manchester Utd,Liverpool,3,0,HOME_TEAM
2007,Everton vs West Ham,1-1,-161.0,274.0,554.0,Everton,West Ham,1,1,DRAW
2007,Aston Villa vs Sunderland,0-1,-164.0,250.0,522.0,Aston Villa,Sunderland,0,1,AWAY_TEAM
2007,Blackburn vs Wigan,3-1,-120.0,231.0,363.0,Blackburn,Wigan,3,1,HOME_TEAM
2007,Bolton vs Manchester City,0-0,142.0,208.0,204.0,Bolton,Manchester City,0,0,DRAW
2007,Middlesbrough vs Derby,1-0,-244.0,323.0,853.0,Middlesbrough,Derby,1,0,HOME_TEAM
2007,Newcastle vs Fulham,2-0,-123.0,236.0,355.0,Newcastle,Fulham,2,0,HOME_TEAM
2007,Reading vs Birmingham,2-1,104.0,227.0,260.0,Reading,Birmingham,2,1,HOME_TEAM
2007,Tottenham vs Portsmouth,2-0,-123.0,237.0,354.0,Tottenham,Portsmouth,2,0,HOME_TEAM
2007,Manchester Utd vs Bolton,2-0,-625.0,611.0,1725.0,Manchester Utd,Bolton,2,0,HOME_TEAM
2007,Tottenham vs Chelsea,4-4,338.0,238.0,100.0,Tottenham,Chelsea,4,4,DRAW
2007,Birmingham vs Newcastle,1-1,124.0,225.0,214.0,Birmingham,Newcastle,1,1,DRAW
2007,Manchester City vs Tottenham,2-1,252.0,229.0,136.0,Manchester City,Tottenham,2,1,HOME_TEAM
2007,Wigan vs Bolton,1-0,124.0,220.0,221.0,Wigan,Bolton,1,0,HOME_TEAM
2007,Fulham vs Everton,1-0,239.0,225.0,114.0,Fulham,Everton,1,0,HOME_TEAM
2007,Arsenal vs Middlesbrough,1-1,148.0,379.0,956.0,Arsenal,Middlesbrough,1,1,DRAW
2007,Derby vs Manchester Utd,0-1,2572.0,591.0,-714.0,Derby,Manchester Utd,0,1,AWAY_TEAM
2007,Liverpool vs Reading,2-1,-417.0,454.0,1450.0,Liverpool,Reading,2,1,HOME_TEAM
2007,Portsmouth vs Aston Villa,2-0,120.0,329.0,796.0,Portsmouth,Aston Villa,2,0,HOME_TEAM
2007,Sunderland vs Chelsea,0-1,1803.0,341.0,-238.0,Sunderland,Chelsea,0,1,AWAY_TEAM
2007,West Ham vs Blackburn,2-1,161.0,202.0,202.0,West Ham,Blackburn,2,1,HOME_TEAM
2007,Chelsea vs Derby,6-1,-1000.0,792.0,2352.0,Chelsea,Derby,6,1,HOME_TEAM
2007,Aston Villa vs Middlesbrough,1-1,-102.0,227.0,578.0,Aston Villa,Middlesbrough,1,1,DRAW
2007,Portsmouth vs Birmingham,4-2,-132.0,282.0,1122.0,Portsmouth,Birmingham,4,2,HOME_TEAM
2007,Wigan vs Arsenal,0-0,522.0,272.0,-182.0,Wigan,Arsenal,0,0,DRAW
2007,Sunderland vs Everton,0-1,225.0,212.0,127.0,Sunderland,Everton,0,1,AWAY_TEAM
2007,Tottenham vs West Ham,4-0,-147.0,386.0,1139.0,Tottenham,West Ham,4,0,HOME_TEAM
2007,Liverpool vs Newcastle,3-0,-312.0,437.0,1341.0,Liverpool,Newcastle,3,0,HOME_TEAM
2007,Reading vs Manchester City,2-0,144.0,213.0,196.0,Reading,Manchester City,2,0,HOME_TEAM
2007,Blackburn vs Fulham,1-1,-164.0,254.0,517.0,Blackburn,Fulham,1,1,DRAW
2007,Liverpool vs West Ham,4-0,-278.0,371.0,1116.0,Liverpool,West Ham,4,0,HOME_TEAM
2007,Everton vs Portsmouth,3-1,-111.0,225.0,330.0,Everton,Portsmouth,3,1,HOME_TEAM
2007,Bolton vs Liverpool,1-3,475.0,269.0,-139.0,Bolton,Liverpool,1,3,AWAY_TEAM
2007,Manchester City vs Wigan,0-0,-110.0,218.0,376.0,Manchester City,Wigan,0,0,DRAW
2007,Arsenal vs Aston Villa,1-1,-120.0,252.0,469.0,Arsenal,Aston Villa,1,1,DRAW
2007,Birmingham vs Tottenham,4-1,241.0,227.0,154.0,Birmingham,Tottenham,4,1,HOME_TEAM
2007,Derby vs Sunderland,0-0,227.0,210.0,129.0,Derby,Sunderland,0,0,DRAW
2007,Fulham vs Manchester Utd,0-3,1415.0,472.0,-333.0,Fulham,Manchester Utd,0,3,AWAY_TEAM
2007,Middlesbrough vs Reading,0-1,-115.0,234.0,330.0,Middlesbrough,Reading,0,1,AWAY_TEAM
2007,Newcastle vs Blackburn,0-1,147.0,210.0,196.0,Newcastle,Blackburn,0,1,AWAY_TEAM
2007,West Ham vs Chelsea,0-4,347.0,229.0,-116.0,West Ham,Chelsea,0,4,AWAY_TEAM
